CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P;DEPT_i;DEPT_j;EPT_i;LIBEPT_i;EPT_j;LIBEPT_j
94028;Créteil;94052;Nogent-sur-Marne;150;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94028;Créteil;94054;Orly;262;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94028;Créteil;94065;Rungis;347;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94028;Créteil;94068;Saint-Maur-des-Fossés;695;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94028;Créteil;94069;Saint-Maurice;190;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94028;Créteil;94071;Sucy-en-Brie;192;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94028;Créteil;94073;Thiais;299;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94028;Créteil;94074;Valenton;119;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94028;Créteil;94076;Villejuif;233;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94028;Créteil;94078;Villeneuve-Saint-Georges;210;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94028;Créteil;94080;Vincennes;210;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94028;Créteil;94081;Vitry-sur-Seine;455;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94033;Fontenay-sous-Bois;75101;Paris 1er Arrondissement;370;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75102;Paris 2e  Arrondissement;289;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75103;Paris 3e  Arrondissement;180;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75104;Paris 4e  Arrondissement;238;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75105;Paris 5e  Arrondissement;270;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75106;Paris 6e  Arrondissement;193;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75107;Paris 7e  Arrondissement;321;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75108;Paris 8e  Arrondissement;727;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75109;Paris 9e  Arrondissement;493;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75110;Paris 10e  Arrondissement;364;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75111;Paris 11e  Arrondissement;399;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75112;Paris 12e  Arrondissement;922;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75113;Paris 13e  Arrondissement;567;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75114;Paris 14e  Arrondissement;290;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75115;Paris 15e  Arrondissement;486;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75116;Paris 16e  Arrondissement;375;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75117;Paris 17e  Arrondissement;411;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75118;Paris 18e  Arrondissement;217;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75119;Paris 19e  Arrondissement;319;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;75120;Paris 20e  Arrondissement;387;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94033;Fontenay-sous-Bois;92012;Boulogne-Billancourt;189;94;92;T10;Association des Communes de l'Est Parisien;T3;Grand Paris Sud Ouest
94033;Fontenay-sous-Bois;92026;Courbevoie;250;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94033;Fontenay-sous-Bois;92040;Issy-les-Moulineaux;123;94;92;T10;Association des Communes de l'Est Parisien;T3;Grand Paris Sud Ouest
94033;Fontenay-sous-Bois;92044;Levallois-Perret;184;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94033;Fontenay-sous-Bois;92050;Nanterre;271;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94033;Fontenay-sous-Bois;92051;Neuilly-sur-Seine;104;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94033;Fontenay-sous-Bois;92062;Puteaux;310;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94033;Fontenay-sous-Bois;92063;Rueil-Malmaison;104;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94033;Fontenay-sous-Bois;93006;Bagnolet;134;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94033;Fontenay-sous-Bois;93008;Bobigny;109;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94033;Fontenay-sous-Bois;93048;Montreuil;750;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94033;Fontenay-sous-Bois;93051;Noisy-le-Grand;179;94;93;T10;Association des Communes de l'Est Parisien;T9;Grand-Paris Est
94033;Fontenay-sous-Bois;93055;Pantin;148;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94033;Fontenay-sous-Bois;93064;Rosny-sous-Bois;216;94;93;T10;Association des Communes de l'Est Parisien;T9;Grand-Paris Est
94033;Fontenay-sous-Bois;93066;Saint-Denis;289;94;93;T10;Association des Communes de l'Est Parisien;T6;Plaine Commune
94033;Fontenay-sous-Bois;93070;Saint-Ouen;152;94;93;T10;Association des Communes de l'Est Parisien;T6;Plaine Commune
94033;Fontenay-sous-Bois;94015;Bry-sur-Marne;103;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94017;Champigny-sur-Marne;202;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94018;Charenton-le-Pont;114;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94028;Créteil;443;94;94;T10;Association des Communes de l'Est Parisien;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94033;Fontenay-sous-Bois;94041;Ivry-sur-Seine;173;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94033;Fontenay-sous-Bois;94052;Nogent-sur-Marne;264;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94058;Le Perreux-sur-Marne;118;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94067;Saint-Mandé;268;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94068;Saint-Maur-des-Fossés;182;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94080;Vincennes;811;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94033;Fontenay-sous-Bois;94081;Vitry-sur-Seine;104;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;75102;Paris 2e  Arrondissement;134;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75107;Paris 7e  Arrondissement;136;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75108;Paris 8e  Arrondissement;153;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75109;Paris 9e  Arrondissement;155;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75112;Paris 12e  Arrondissement;157;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75113;Paris 13e  Arrondissement;274;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75114;Paris 14e  Arrondissement;282;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;75115;Paris 15e  Arrondissement;284;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94034;Fresnes;92002;Antony;498;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92007;Bagneux;142;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92014;Bourg-la-Reine;104;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92019;Châtenay-Malabry;562;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92023;Clamart;100;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92026;Courbevoie;106;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94034;Fresnes;92040;Issy-les-Moulineaux;116;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94034;Fresnes;92049;Montrouge;109;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92060;Le Plessis-Robinson;107;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;92071;Sceaux;131;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94034;Fresnes;94003;Arcueil;192;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94016;Cachan;127;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94021;Chevilly-Larue;103;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94028;Créteil;183;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94034;Fresnes;94038;L'Haÿ-les-Roses;171;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94043;Le Kremlin-Bicêtre;120;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94054;Orly;132;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94065;Rungis;424;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94073;Thiais;140;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94076;Villejuif;247;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94034;Fresnes;94081;Vitry-sur-Seine;119;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94037;Gentilly;75105;Paris 5e  Arrondissement;201;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75106;Paris 6e  Arrondissement;108;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75107;Paris 7e  Arrondissement;108;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75108;Paris 8e  Arrondissement;169;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75109;Paris 9e  Arrondissement;100;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75112;Paris 12e  Arrondissement;189;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75113;Paris 13e  Arrondissement;386;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75114;Paris 14e  Arrondissement;284;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75115;Paris 15e  Arrondissement;295;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75116;Paris 16e  Arrondissement;129;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;75120;Paris 20e  Arrondissement;103;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94037;Gentilly;92049;Montrouge;147;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94037;Gentilly;94003;Arcueil;184;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94037;Gentilly;94016;Cachan;108;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94037;Gentilly;94041;Ivry-sur-Seine;155;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94037;Gentilly;94043;Le Kremlin-Bicêtre;110;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94037;Gentilly;94076;Villejuif;104;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;75105;Paris 5e  Arrondissement;142;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75107;Paris 7e  Arrondissement;110;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75108;Paris 8e  Arrondissement;268;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75109;Paris 9e  Arrondissement;161;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75110;Paris 10e  Arrondissement;105;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75111;Paris 11e  Arrondissement;138;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75112;Paris 12e  Arrondissement;287;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75113;Paris 13e  Arrondissement;389;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75114;Paris 14e  Arrondissement;275;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75115;Paris 15e  Arrondissement;281;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75116;Paris 16e  Arrondissement;109;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;75117;Paris 17e  Arrondissement;124;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94038;L'Haÿ-les-Roses;92002;Antony;258;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94038;L'Haÿ-les-Roses;92007;Bagneux;104;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94038;L'Haÿ-les-Roses;92012;Boulogne-Billancourt;130;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94038;L'Haÿ-les-Roses;92014;Bourg-la-Reine;196;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94038;L'Haÿ-les-Roses;92026;Courbevoie;112;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94038;L'Haÿ-les-Roses;92040;Issy-les-Moulineaux;130;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94038;L'Haÿ-les-Roses;92049;Montrouge;152;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94038;L'Haÿ-les-Roses;92060;Le Plessis-Robinson;112;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94038;L'Haÿ-les-Roses;92062;Puteaux;102;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94038;L'Haÿ-les-Roses;92071;Sceaux;152;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94038;L'Haÿ-les-Roses;94003;Arcueil;218;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94016;Cachan;260;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94021;Chevilly-Larue;249;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94028;Créteil;191;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94038;L'Haÿ-les-Roses;94034;Fresnes;263;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94037;Gentilly;124;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94041;Ivry-sur-Seine;224;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94043;Le Kremlin-Bicêtre;247;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94054;Orly;184;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94065;Rungis;460;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94073;Thiais;139;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94076;Villejuif;460;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94038;L'Haÿ-les-Roses;94081;Vitry-sur-Seine;269;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;75101;Paris 1er Arrondissement;304;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75102;Paris 2e  Arrondissement;328;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75103;Paris 3e  Arrondissement;199;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75104;Paris 4e  Arrondissement;295;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75105;Paris 5e  Arrondissement;608;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75106;Paris 6e  Arrondissement;355;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75107;Paris 7e  Arrondissement;259;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75108;Paris 8e  Arrondissement;735;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75109;Paris 9e  Arrondissement;498;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75110;Paris 10e  Arrondissement;419;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75111;Paris 11e  Arrondissement;378;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75112;Paris 12e  Arrondissement;839;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75113;Paris 13e  Arrondissement;1834;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75114;Paris 14e  Arrondissement;656;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75115;Paris 15e  Arrondissement;761;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75116;Paris 16e  Arrondissement;312;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75117;Paris 17e  Arrondissement;392;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75118;Paris 18e  Arrondissement;287;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75119;Paris 19e  Arrondissement;353;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;75120;Paris 20e  Arrondissement;211;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94041;Ivry-sur-Seine;92012;Boulogne-Billancourt;221;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94041;Ivry-sur-Seine;92026;Courbevoie;195;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94041;Ivry-sur-Seine;92040;Issy-les-Moulineaux;252;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94041;Ivry-sur-Seine;92046;Malakoff;100;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94041;Ivry-sur-Seine;92049;Montrouge;125;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94041;Ivry-sur-Seine;92050;Nanterre;135;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94041;Ivry-sur-Seine;92051;Neuilly-sur-Seine;106;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94041;Ivry-sur-Seine;92062;Puteaux;145;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94041;Ivry-sur-Seine;93048;Montreuil;156;94;93;T12;Val de Bievres - Seine Amond - Grand Orly;T8;Est Ensemble
94041;Ivry-sur-Seine;93066;Saint-Denis;206;94;93;T12;Val de Bievres - Seine Amond - Grand Orly;T6;Plaine Commune
94041;Ivry-sur-Seine;94003;Arcueil;181;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94018;Charenton-le-Pont;213;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T10;Association des Communes de l'Est Parisien
94041;Ivry-sur-Seine;94022;Choisy-le-Roi;106;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94028;Créteil;354;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94041;Ivry-sur-Seine;94037;Gentilly;135;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94043;Le Kremlin-Bicêtre;370;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94046;Maisons-Alfort;171;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T10;Association des Communes de l'Est Parisien
94041;Ivry-sur-Seine;94054;Orly;207;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94065;Rungis;234;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94076;Villejuif;362;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94041;Ivry-sur-Seine;94081;Vitry-sur-Seine;741;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94042;Joinville-le-Pont;75101;Paris 1er Arrondissement;105;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75102;Paris 2e  Arrondissement;137;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75105;Paris 5e  Arrondissement;147;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75108;Paris 8e  Arrondissement;257;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75109;Paris 9e  Arrondissement;162;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75110;Paris 10e  Arrondissement;116;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75111;Paris 11e  Arrondissement;128;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75112;Paris 12e  Arrondissement;364;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75113;Paris 13e  Arrondissement;212;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75114;Paris 14e  Arrondissement;152;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75115;Paris 15e  Arrondissement;180;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75116;Paris 16e  Arrondissement;118;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75117;Paris 17e  Arrondissement;108;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94042;Joinville-le-Pont;75120;Paris 20e  Arrondissement;130;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
